Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
9180	-525.957	-551.7764	25.81937	0.0932115	0.0563431	0.222875	0.0315084	0.171786	0.0330723	0.411267	0.0153823	0.0847979	0.0444696	0.143058	0.00927211	0.0892165	0.452653	0.00401937	0.191681	0.0835684	0.0639974	0.376546	0.247432	0.0726679	0.0667223	0.260331	0.0994874	0.0454958	0.10043	0.0429823	0.037593	0.218057	0.653562	1.13858	0.4773782	1.522622	0.288845	0.545714	0.827824	1.20799	1.83246	3.46206	0.8979538	3.18955	0.229607	0.024725	0.0149454	0.0591193	0.00835782	0.0455676	0.00877266	0.109092	0.00408027	0.0224933	0.0117959	0.0379472	0.00245949	0.0236653	0.12007	0.00106617	0.0508449	0.0221671	0.0169758	0.0998815	0.0656332	0.0192757	0.0176986	0.0690546	0.0263897	0.0120681	0.0266397	0.0114014	0.00997182	0.0578413	0.443506	0.556494	0.4435058	3.769925
9216	-535.1049	-561.6945	26.58964	0.00697414	0.0313435	0.101477	0.0988238	0.0482292	0.0259557	0.320831	0.00927495	0.0659442	0.0771696	0.0796078	0.0741168	0.15963	0.229462	0.0649006	0.30265	0.057735	0.0122786	0.0764614	0.0348243	0.0577055	0.135352	0.0900127	0.133155	0.0505251	0.165803	0.104702	0.100892	0.0107555	0.137469	1.34501	0.2905581	1.709442	0.086192	0.302569	0.688695	1.45202	3.30503	11.602	1.77237	5.883304	0.04088255	0.00255782	0.0114955	0.0372175	0.0362444	0.0176885	0.00951946	0.117667	0.00340166	0.0241855	0.0283026	0.0291968	0.0271829	0.0585456	0.0841572	0.0238028	0.110999	0.0211748	0.00450327	0.0280428	0.0127721	0.021164	0.0496415	0.0330129	0.0488355	0.0185305	0.0608096	0.0384004	0.0370031	0.00394467	0.579795	0.420205	0.5797946	2.726594
9252	-531.214	-556.084	24.86999	0.0823424	0.0830756	0.193059	0.0296298	0.184719	0.0278335	0.225189	0.151133	0.028643	0.21893	0.336487	0.0880699	0.194495	0.320825	0.0677574	0.212893	0.269698	0.0139429	0.0862072	0.0673195	0.0322127	0.251953	0.086641	0.132917	0.010187	0.0645328	0.0119699	0.0543014	0.238315	0.678349	1.12866	0.3312032	1.668797	0.187578	0.442108	0.775196	1.29	2.26189	5.33113	1.210101	5.038589	0.2404084	0.0218689	0.0220636	0.0512735	0.00786921	0.0490584	0.00739214	0.0598067	0.0401387	0.00760713	0.0581445	0.0893657	0.02339	0.0516549	0.0852061	0.0179953	0.0565412	0.0716277	0.00370302	0.0228953	0.017879	0.0085552	0.0669149	0.0230105	0.0353008	0.00270551	0.0171389	0.00317902	0.0144216	0.0632927	0.353264	0.646736	0.3532644	3.765279
9288	-526.5297	-551.8906	25.36082	0.0471751	0.238586	0.184012	0.085639	0.534683	0.00602806	0.396759	0.00644747	0.0435925	0.0927055	0.136501	0.0825744	0.126988	0.403269	0.0530451	0.154571	0.22591	0.0618014	0.0625918	0.0629463	0.0094772	0.0981853	0.0753847	0.235999	0.0314429	0.00387701	0.0127866	0.0133806	0.360868	0.616594	1.15336	0.3512546	1.648745	0.354694	0.603202	0.854099	1.17082	1.65782	2.81933	0.7494597	4.693876	0.2138424	0.0122621	0.062015	0.0478299	0.0222599	0.138979	0.00156686	0.103129	0.00167588	0.0113309	0.0240967	0.0354804	0.0214634	0.0330076	0.104821	0.0137879	0.0401771	0.0587203	0.0160639	0.0162693	0.0163615	0.00246338	0.0255211	0.0195945	0.0613427	0.00817288	0.00100774	0.00332359	0.00347799	0.0937995	0.445808	0.554192	0.4458076	3.847227
9324	-530.7235	-556.8667	26.14323	0.0165979	0.132547	0.304899	0.0333923	0.18579	0.0920018	0.266411	0.00157361	0.0705145	0.172924	0.149346	0.0905472	0.108333	0.23843	0.0666038	0.10875	0.0114493	0.194462	0.0639505	0.137537	0.044405	0.0252262	0.0371456	0.0320688	0.0373813	0.165581	0.189476	0.0495071	0.0177858	1.20603	0.91759	0.4486279	1.551372	0.219507	0.477334	0.79396	1.25951	2.09497	4.55567	1.096442	3.458038	0.5257365	0.00545152	0.0435345	0.100143	0.0109676	0.0610221	0.0302176	0.0875018	0.000516846	0.0231602	0.0567963	0.0490522	0.0297399	0.0355816	0.0783114	0.0218758	0.0357184	0.00376049	0.0638703	0.0210043	0.0451736	0.0145846	0.00828545	0.0122003	0.0105329	0.0122778	0.0543845	0.0622329	0.0162604	0.00584168	0.233477	0.766523	0.2334771	3.044637
9360	-526.3363	-556.2932	29.95686	0.0297003	0.0094569	0.0136364	0.00691758	0.0589036	0.00526446	0.0970789	0.000893044	0.0113532	0.0317314	0.0611626	0.0404652	0.0354315	0.0458803	0.0138586	0.103969	0.00946671	0.0726111	0.033066	0.0125519	0.0187601	0.0576618	0.0143003	0.0238618	0.0341512	0.0288714	0.11883	0.0265081	0.0610401	0.56241	1.17504	0.6267373	1.373263	0.130852	0.370895	0.733862	1.36265	2.69618	7.64223	1.470497	2.19113	0.1914529	0.0275671	0.00877765	0.012657	0.00642071	0.0546728	0.00488633	0.0901061	0.0008289	0.0105378	0.0294523	0.0567696	0.0375587	0.0328866	0.0425849	0.0128632	0.0965017	0.00878675	0.0673957	0.030691	0.0116504	0.0174126	0.0535202	0.0132731	0.0221479	0.0316983	0.0267977	0.110295	0.0246041	0.0566559	0.585881	0.414119	0.5858814	1.077384
9396	-530.377	-556.9496	26.57261	0.0451896	0.0482674	0.0539675	0.0297191	0.028071	0.0149651	0.166301	0.00621645	0.0838793	0.0825276	0.105005	0.0559485	0.16527	0.180161	0.100979	0.414432	0.0155915	0.041363	0.18562	0.090951	0.0887427	0.0295181	0.0475453	0.027758	0.0781518	0.191311	0.22725	0.0423211	0.0772165	1.42323	0.830709	0.6284827	1.371517	0.118522	0.353418	0.722894	1.38333	2.82951	8.43727	1.542059	2.182267	0.6853082	0.016588	0.0177177	0.0198101	0.0109091	0.0103042	0.00549332	0.0610449	0.0022819	0.03079	0.0302938	0.0385448	0.0205373	0.0606664	0.0661326	0.037067	0.152128	0.00572325	0.0151833	0.0681365	0.0333858	0.0325752	0.0108354	0.0174527	0.0101893	0.0286876	0.0702254	0.0834178	0.015535	0.0283442	0.368021	0.631979	0.3680207	2.72424
9432	-534.1558	-561.0456	26.88978	0.00698389	0.0416055	0.14502	0.0563893	0.215595	0.00637683	0.0849916	0.0696665	0.0245948	0.0738334	0.228523	0.240809	0.131387	0.0114968	0.0332355	0.101084	0.00651179	0.282673	0.00618373	0.117215	0.0540713	0.0614333	0.0764069	0.0233726	0.0473587	0.0271883	0.0829127	0.0374254	0.0488054	0.422728	1.23091	0.2511988	1.748801	0.141442	0.385243	0.742603	1.34661	2.59576	7.07003	1.414225	6.961823	0.1373709	0.00298056	0.0177562	0.0618909	0.0240656	0.0920108	0.00272148	0.0362724	0.029732	0.0104965	0.0315103	0.0975281	0.102771	0.0560729	0.00490656	0.0141841	0.0431404	0.00277907	0.120638	0.00263907	0.0500247	0.0230763	0.0262183	0.0326086	0.00997485	0.0202115	0.0116033	0.0353851	0.0159723	0.0208289	0.529766	0.470234	0.5297661	2.343151
9468	-533.9971	-559.966	25.96888	0.0451097	0.074734	0.196221	0.0513105	0.215221	0.00612164	0.246005	0.0895692	0.0199529	0.0190203	0.121044	0.154505	0.162214	0.218796	0.028319	0.249198	0.007343	0.095014	0.0289044	0.0240456	0.118164	0.11065	0.118875	0.00136396	0.013872	0.0445059	0.0433585	0.0978758	0.0301194	0.699243	1.1203	0.2035833	1.796417	0.198278	0.454233	0.781767	1.27915	2.20151	5.04343	1.169987	8.823988	0.2496624	0.0171426	0.0284005	0.074568	0.0194991	0.0817884	0.00232635	0.0934871	0.0340382	0.00758253	0.0072281	0.0459994	0.0587152	0.0616448	0.0831471	0.0107618	0.0947007	0.0027905	0.0361073	0.0109843	0.00913785	0.0449048	0.0420492	0.0451749	0.000518333	0.00527164	0.0169132	0.0164772	0.0371949	0.011446	0.477596	0.522404	0.4775959	2.631431
9504	-527.0989	-555.7873	28.68843	0.00979301	0.0356233	0.0620269	0.00887298	0.0559295	0.00417872	0.0458669	0.00315591	0.00367046	0.0105459	0.0719334	0.0262331	0.0357944	0.0616738	0.00447708	0.0719884	0.0163985	0.00422311	0.00547951	0.00848536	0.0390992	0.0234144	0.0127401	0.0168189	0.0094563	0.0101555	0.00622692	0.0312218	0.00772875	0.827559	1.06898	0.3235063	1.676494	0.105335	0.333662	0.710036	1.40838	2.99705	9.49352	1.627346	5.18226	0.3096643	0.0139261	0.050658	0.0882051	0.0126178	0.0795344	0.00594233	0.0652248	0.00448785	0.00521957	0.0149967	0.102293	0.0373046	0.0509012	0.087703	0.00636661	0.102371	0.0233194	0.00600545	0.00779212	0.0120666	0.0556009	0.0332963	0.018117	0.0239173	0.0134473	0.0144416	0.00885497	0.0443989	0.0109906	0.302377	0.697623	0.3023773	0.703212
9540	-531.2876	-559.6691	28.38149	0.0237416	0.02399	0.111626	0.0669104	0.0875737	0.0194182	0.144637	0.00236663	0.0112652	0.142325	0.12524	0.0527608	0.0898168	0.0427909	0.019515	0.0579407	0.0477566	0.0485634	0.0204542	0.0273945	0.0811984	0.0470986	0.00264528	0.0818002	0.04033	0.0248919	0.0226474	0.0423745	0.015136	0.889114	1.04435	0.3817911	1.618209	0.171186	0.422825	0.764485	1.30807	2.36505	5.8416	1.27622	4.238467	0.3405411	0.0155764	0.0157393	0.0732352	0.0438985	0.0574552	0.0127399	0.094893	0.00155269	0.00739084	0.0933766	0.0821674	0.0346152	0.0589268	0.0280742	0.0128033	0.0380136	0.0313321	0.0318614	0.0134196	0.0179729	0.0532725	0.0309003	0.00173551	0.0536673	0.0264596	0.016331	0.0148585	0.0278009	0.00993039	0.53776	0.46224	0.53776	1.524209
9576	-539.6063	-567.7184	28.11212	0.0129329	0.0312615	0.00287227	0.000419562	0.0451615	0.0199169	0.0417606	0.00118304	0.0294472	0.0038303	0.0405696	0.00801184	0.016936	0.0522653	0.021603	0.0444709	0.0102853	0.0702992	0.0353434	0.0283258	0.0112797	0.022196	0.0431423	0.0156659	0.0347899	0.0215703	0.00990851	0.0239488	0.00217736	1.87689	0.649242	0.6995495	1.300451	0.037626	0.201958	0.607092	1.6472	4.95151	26.5774	2.371709	1.858983	1.15636	0.0184341	0.0445591	0.00409403	0.000598028	0.0643716	0.0283889	0.059524	0.00168626	0.041973	0.00545958	0.0578264	0.0114198	0.02414	0.0744971	0.0307921	0.0633873	0.0146603	0.100202	0.0503773	0.0403746	0.0160777	0.0316373	0.0614935	0.0223296	0.0495883	0.0307455	0.0141232	0.0341358	0.00310354	0.389967	0.610033	0.3899671	0.7015749
9612	-531.589	-556.8069	25.21791	0.030065	0.0792767	0.119779	0.0606072	0.175945	0.041822	0.251179	0.015739	0.17022	0.0876381	0.09435	0.0585775	0.228247	0.251499	0.00718059	0.253966	0.00246654	0.0874014	0.442146	0.209812	0.201161	0.044247	0.0798515	0.0416929	0.0115683	0.127098	0.167737	0.0381732	0.0298884	0.32951	1.2682	0.1950249	1.804975	0.241786	0.500378	0.805724	1.24112	1.99849	4.13589	1.026542	9.2551	0.1039303	0.00881844	0.0232528	0.0351328	0.0177768	0.0516069	0.0122669	0.0736739	0.00461646	0.0499276	0.0257054	0.027674	0.0171815	0.0669477	0.0737678	0.00210616	0.0744914	0.000723466	0.0256359	0.129687	0.0615404	0.0590029	0.0129782	0.0234214	0.012229	0.00339311	0.0372794	0.0491995	0.0111967	0.00876663	0.650961	0.349039	0.6509614	3.409334
9648	-532.2091	-557.8617	25.6526	0.00747145	0.178699	0.185663	0.0220783	0.39551	0.032103	0.295377	0.0581366	0.00355164	0.133481	0.212812	0.09438	0.0880528	0.214705	0.0781872	0.152225	0.112543	0.00755858	0.0935354	0.0500236	0.266135	0.0903931	0.0308724	0.00413264	0.0527343	0.0400712	0.145743	0.0031193	0.0536271	0.270394	1.29184	0.2264445	1.773556	0.133722	0.374841	0.736289	1.35816	2.6678	7.47819	1.454808	7.832188	0.08372343	0.00240788	0.0575905	0.0598348	0.00711535	0.127464	0.010346	0.0951932	0.0187361	0.00114461	0.0430178	0.0685843	0.0304165	0.0283774	0.0691944	0.0251979	0.0490587	0.0362701	0.00243596	0.0301443	0.0161215	0.0857691	0.0291316	0.00994946	0.00133186	0.0169951	0.012914	0.0469697	0.00100528	0.0172828	0.0379696	0.96203	0.03796956	3.10292
9684	-528.3966	-554.1448	25.74818	0.0196225	0.0962539	0.16937	0.0713684	0.219837	0.0212145	0.371002	0.0226747	0.109205	0.0663635	0.129593	0.0520506	0.0846415	0.261673	0.0272217	0.308014	0.301755	0.324058	0.0609804	0.0495479	0.0311447	0.0106859	0.00544715	0.0193603	0.19422	0.211793	0.0231454	0.0715485	0.00544317	0.385443	1.24582	0.2696095	1.73039	0.221763	0.479721	0.795196	1.25755	2.08455	4.50931	1.089047	6.418136	0.1237554	0.00587634	0.0288251	0.0507211	0.0213727	0.0658345	0.00635311	0.111104	0.00679039	0.0327037	0.0198739	0.0388093	0.0155876	0.0253476	0.0783631	0.00815207	0.092241	0.0903665	0.0970457	0.0182618	0.0148381	0.00932691	0.00320011	0.00163126	0.00579781	0.058163	0.0634256	0.00693136	0.0214266	0.00163007	0.501166	0.498834	0.501166	3.339234
9720	-524.8957	-552.9235	28.02782	0.0116236	0.00801295	0.14127	0.0125076	0.0262832	0.00384834	0.0781206	0.0272474	0.005373	0.00425308	0.0949631	0.0186287	0.042702	0.200292	0.00191382	0.0549817	0.0219428	0.00632564	0.0798952	0.00532168	0.00504716	0.0103855	0.00396046	0.0254598	0.00830278	0.0544581	0.0276735	0.0213927	0.0344428	0.713639	1.11454	0.3228033	1.677197	0.052182	0.236882	0.638066	1.56724	4.22152	19.1637	2.135235	5.195724	0.2561187	0.0112129	0.00772982	0.136278	0.0120657	0.0253545	0.00371236	0.0753602	0.0262846	0.00518315	0.0041028	0.0916076	0.0179705	0.0411931	0.193215	0.00184619	0.053039	0.0211675	0.00610213	0.0770721	0.00513364	0.00486882	0.0100185	0.00382051	0.0245602	0.0080094	0.0525338	0.0266956	0.0206368	0.0332258	0.206924	0.793076	0.206924	1.036629
9756	-522.7369	-548.1215	25.38462	0.000280022	0.00146725	0.0020003	0.0010059	0.00278646	0.000589791	0.0034071	7.2617e-05	3.27569e-05	2.08881e-05	0.00499667	0.000318287	0.00070171	0.00386801	4.82889e-05	0.00136516	0.00087586	0.000564761	0.000419116	0.00147242	0.00117548	0.00114168	0.000886707	0.00213492	0.000435967	0.000175095	0.00078415	0.00170854	0.000724539	0.516246	1.1935	0.3516752	1.648325	0.00529898	0.0776395	0.450533	2.21959	12.88	188.716	3.789055	4.687065	0.1730188	0.00789675	0.0413772	0.0564092	0.0283668	0.0785794	0.0166324	0.0960817	0.00204783	0.000923758	0.000589052	0.140908	0.00897582	0.0197885	0.10908	0.00136177	0.0384981	0.0246996	0.0159265	0.0118193	0.0415228	0.0331489	0.032196	0.0250055	0.0602057	0.0122944	0.00493775	0.0221134	0.0481815	0.0204323	0.392291	0.607709	0.3922915	0.03546044
9792	-523.3153	-551.0843	27.76899	0.0662596	0.0228566	0.124788	0.0191633	0.207022	0.0365855	0.181209	0.0456885	0.00604493	0.0750735	0.273912	0.0952909	0.0931205	0.100982	0.000169276	0.211395	0.0218874	0.0374529	0.135663	0.0255476	0.169976	0.0340253	0.131891	0.0533874	0.0188787	0.21567	0.0879654	0.0205364	0.0720812	0.745041	1.10198	0.5028034	1.497197	0.279056	0.536614	0.823492	1.21434	1.86354	3.58351	0.9228839	2.977698	0.2704361	0.0256371	0.00884364	0.0482828	0.00741465	0.0801007	0.0141556	0.0701131	0.0176777	0.00233889	0.0290473	0.105981	0.0368698	0.0360301	0.0390719	6.54962e-05	0.0817925	0.00846865	0.0144912	0.0524906	0.00988484	0.065767	0.013165	0.0510312	0.0206566	0.00730453	0.0834467	0.0340354	0.0079459	0.0278896	0.345348	0.654652	0.3453476	2.584523
9828	-529.7385	-553.8143	24.07585	0.032243	0.104884	0.262797	0.0406873	0.191155	0.0263646	0.212438	0.0250849	0.0124099	0.0686689	0.0964931	0.00630761	0.127534	0.416015	0.0033915	0.244105	0.070769	0.0319676	0.685875	0.0297353	0.0924318	0.206232	0.174503	0.0238945	0.0245562	0.127021	0.160842	0.112144	0.0832198	1.1969	0.92124	0.356125	1.643875	0.0979808	0.32209	0.70226	1.42397	3.10473	10.2061	1.679677	4.616006	0.5196912	0.00872904	0.028395	0.0711461	0.0110151	0.0517507	0.0071376	0.0575124	0.00679114	0.00335969	0.0185905	0.0261232	0.00170764	0.0345267	0.112626	0.000918168	0.0660857	0.019159	0.00865447	0.185684	0.00805013	0.0250237	0.0558325	0.0472425	0.00646886	0.00664801	0.0343879	0.0435441	0.0303602	0.0225298	0.303502	0.696498	0.3035018	3.693769
9864	-530.5942	-555.3941	24.79989	0.000707178	0.00169605	0.00218688	0.00051847	0.00288753	0.000229508	0.00251023	6.05834e-06	0.000206312	0.000765718	0.00135228	0.000121573	0.000555819	0.000613989	0.000183044	0.000925241	5.96489e-06	0.00151049	0.000623797	0.000684004	0.00357719	0.00017564	0.000439728	0.00124708	0.000316822	0.00293832	0.000218371	0.000324748	0.000693297	0.640973	1.14361	0.3065811	1.693419	0.00540255	0.0783759	0.451861	2.21307	12.759	185.098	3.775059	5.523558	0.2241927	0.0250583	0.0600983	0.0774904	0.0183715	0.102317	0.00813242	0.0889478	0.000214672	0.00731049	0.0271326	0.0479168	0.00430783	0.019695	0.0217562	0.00648602	0.0327851	0.000211361	0.0535231	0.0221037	0.0242371	0.126755	0.00622368	0.0155814	0.0441893	0.0112263	0.104117	0.00773781	0.0115072	0.0245664	0.644081	0.355919	0.6440814	0.02822134
9900	-521.4168	-549.1238	27.70702	0.0241375	0.0384734	0.113377	0.0312492	0.0683484	0.00667165	0.131466	0.000247851	0.001687	0.0400062	0.0912341	0.0275433	0.0654535	0.0599961	0.000293747	0.204189	0.00794742	0.0234296	0.0992615	0.0518165	0.0771994	0.0480728	0.138001	0.00538585	0.0966203	0.0501953	0.0371391	0.0201627	0.0230511	0.713344	1.11466	0.2751909	1.724809	0.122495	0.359148	0.72653	1.37641	2.78437	8.16358	1.518215	6.267683	0.2559857	0.0152512	0.0243094	0.0716374	0.0197448	0.0431859	0.00421548	0.0830666	0.000156604	0.00106593	0.0252779	0.0576462	0.0174032	0.0413567	0.0379084	0.000185604	0.129017	0.00502157	0.014804	0.0627183	0.0327402	0.0487783	0.0303747	0.0871956	0.00340304	0.0610494	0.0317158	0.0234663	0.0127398	0.0145648	0.368241	0.631759	0.3682407	1.582657
9936	-527.9752	-553.9785	26.00331	0.089105	0.0164956	0.123056	0.166137	0.17568	0.0154498	0.31784	0.000249995	0.00160464	0.148938	0.233001	0.133529	0.189694	0.073963	0.00333199	0.276476	0.0278438	0.0785073	0.150804	0.0821412	0.0713206	0.0607951	0.0851945	0.00342085	0.10384	0.103562	0.0874379	0.0570734	0.00639179	0.164787	1.33409	0.2352982	1.764702	0.0950455	0.317347	0.699017	1.43058	3.15112	10.5213	1.70167	7.499854	0.04940811	0.0309083	0.00572192	0.042685	0.0576288	0.0609391	0.00535914	0.110251	8.67169e-05	0.000556611	0.0516628	0.0808222	0.046318	0.0658003	0.0256559	0.00115578	0.0959025	0.0096583	0.0272322	0.0523101	0.0284927	0.0247393	0.0210883	0.0295518	0.00118661	0.0360193	0.0359229	0.03033	0.0197973	0.00221715	0.664167	0.335833	0.6641666	2.882883
9972	-526.3405	-554.9875	28.64707	0.0153644	0.0394411	0.0245479	0.0219341	0.0542469	0.0099481	0.0676601	0.00460675	0.00288594	0.0336517	0.0506324	0.0110267	0.0217996	0.0285055	0.00407159	0.0500124	0.0656306	0.0470797	0.0221272	0.0016529	0.0190006	0.0516566	0.0201075	0.0125514	0.0339907	0.0103603	0.020333	0.00875616	0.0242226	0.103182	1.35873	0.3473219	1.652678	0.0236519	0.161039	0.565688	1.76776	6.20968	42.2799	2.707395	4.758347	0.03037622	0.0197536	0.0507082	0.0315605	0.0282	0.0697436	0.01279	0.0869886	0.00592277	0.00371037	0.043265	0.0650966	0.0141767	0.0280271	0.0366487	0.00523472	0.0642995	0.0843793	0.060529	0.0284483	0.00212509	0.0244285	0.0664133	0.0258516	0.016137	0.0437008	0.0133199	0.0261415	0.0112575	0.0311423	0.311452	0.688548	0.3114519	0.7778045
10008	-527.3212	-556.7604	29.43914	0.0214612	0.00722901	0.0211234	0.00605658	0.0673985	0.00629158	0.0341391	0.0124562	0.00136204	0.0264872	0.0928093	0.0637866	0.0543807	0.00385285	0.009876	0.081055	0.0146328	0.0183776	0.0534337	0.00611978	0.0527253	0.0353719	0.0155341	0.0151171	0.025061	0.0587758	0.0082666	0.00198059	0.0569351	0.773214	1.09071	0.6026499	1.39735	0.0753496	0.283367	0.67475	1.48203	3.52899	13.2715	1.869579	2.318676	0.2835622	0.0246087	0.00828923	0.0242215	0.00694485	0.0772833	0.00721431	0.039146	0.0142831	0.0015618	0.0303719	0.106421	0.0731417	0.0623563	0.00441792	0.0113244	0.0929426	0.0167788	0.0210729	0.0612704	0.00701732	0.0604581	0.0405596	0.0178124	0.0173342	0.0287364	0.067396	0.00947899	0.00227106	0.0652853	0.559413	0.440587	0.5594134	0.8720966
10044	-536.6149	-563.6632	27.04837	0.0412552	0.0330984	0.0208124	0.00714341	0.0381387	0.00785058	0.140966	0.00209247	0.0056583	0.120155	0.0817651	0.034697	0.129738	0.0569087	0.00520454	0.0612484	0.0892361	0.0632426	0.0433722	0.0150186	0.0357227	0.0232354	0.0336436	0.0384933	0.0144784	0.00532534	0.0231901	0.109887	0.0309522	0.26587	1.29365	0.1246359	1.875364	0.0896209	0.308381	0.692795	1.44343	3.24274	11.1581	1.744162	15.04674	0.08220748	0.0314318	0.0252172	0.0158567	0.00544247	0.0290574	0.00598125	0.1074	0.00159422	0.00431099	0.0915444	0.0622958	0.0264352	0.0988458	0.043358	0.00396527	0.0466644	0.0679878	0.0481838	0.0330447	0.0114425	0.0272167	0.0177028	0.0256326	0.0293275	0.0110309	0.00405731	0.0176682	0.0837218	0.0235821	0.562909	0.437091	0.5629087	1.31253
10080	-525.5767	-551.8244	26.24769	0.0777872	0.0495854	0.280156	0.107178	0.157169	0.0169182	0.241831	0.00585944	0.00828087	0.031328	0.380602	0.0526314	0.208688	0.119733	0.00417581	0.11345	0.042511	0.112609	0.121195	0.115893	0.0769109	0.0099143	0.028627	0.0168532	0.107234	0.185877	0.0915276	0.100837	0.00745369	0.37301	1.2508	0.2306054	1.769395	0.211359	0.468609	0.789404	1.26678	2.13397	4.73128	1.123791	7.672824	0.1192874	0.027077	0.0172602	0.0975198	0.0373076	0.0547091	0.00588908	0.0841791	0.00203962	0.00288249	0.010905	0.132484	0.0183205	0.0726423	0.041678	0.00145356	0.039491	0.0147977	0.039198	0.0421867	0.0403411	0.026772	0.00345107	0.00996481	0.00586645	0.037327	0.0647021	0.0318599	0.0351002	0.00259456	0.557622	0.442378	0.5576217	2.872815
10116	-527.9454	-553.029	25.08361	0.0243882	0.0799036	0.193583	0.0242403	0.131093	0.00484754	0.106654	0.00169894	0.0298218	0.0356194	0.171381	0.0484629	0.0653599	0.240394	0.00153434	0.0397412	0.118941	0.099799	0.0558241	0.00188837	0.0591187	0.0437479	0.0235779	0.0202599	0.034468	0.0418026	0.086669	0.0296741	0.040999	0.890031	1.04399	0.1011327	1.898867	0.0824422	0.296076	0.68405	1.46188	3.37751	12.1297	1.804532	18.776	0.3410122	0.0131438	0.0430632	0.10433	0.013064	0.0706511	0.00261253	0.0574802	0.000915628	0.0160722	0.0191967	0.0923641	0.0261186	0.0352251	0.129558	0.000826918	0.0214181	0.0641023	0.0537857	0.0300859	0.00101772	0.0318614	0.0235775	0.0127071	0.0109188	0.0185762	0.0225291	0.0467094	0.0159926	0.022096	0.366323	0.633677	0.366323	1.855494
10152	-529.0929	-556.5324	27.43948	0.00303279	0.00194877	0.01119	0.00222417	0.0082736	0.00223579	0.0146113	0.00255901	0.00130745	0.00766938	0.0119638	0.00137108	0.0119611	0.0111033	0.00244686	0.00931372	0.00287578	0.00259864	0.00569137	0.00603944	0.00433055	0.00194407	0.00179919	0.00496812	0.000750305	0.00344917	0.00299934	0.00054976	0.000490293	0.588726	1.16451	0.3366681	1.663332	0.0225146	0.157214	0.561462	1.78106	6.36074	44.4157	2.743029	4.940569	0.2022227	0.0214032	0.013753	0.0789705	0.0156965	0.058389	0.0157785	0.103116	0.0180596	0.00922699	0.0541248	0.0844314	0.00967605	0.0844125	0.0783587	0.0172681	0.0657293	0.0202951	0.0183393	0.0401655	0.0426219	0.0305618	0.0137198	0.0126974	0.0350613	0.0052951	0.0243417	0.0211671	0.0038798	0.00346013	0.126979	0.873021	0.1269788	0.141698
10188	-525.5097	-551.7379	26.2282	0.00142803	0.000912651	0.00660415	0.00252936	0.00928804	0.00148407	0.00576088	0.000897208	0.0014435	0.00114514	0.00650948	0.00206003	0.00312791	0.0074735	0.000453367	0.00374776	0.00275502	0.00673423	0.00107966	0.000887083	0.0018429	0.00020863	0.00156099	0.000875317	3.79646e-05	0.0021118	0.000726441	0.000662545	0.00133274	0.479749	1.2081	0.2702678	1.729732	0.0115403	0.113485	0.507175	1.97171	8.81175	86.653	3.226269	6.400067	0.1588439	0.0188693	0.0120593	0.0872638	0.0334216	0.122727	0.0196097	0.0761212	0.0118552	0.0190736	0.0151312	0.0860128	0.0272201	0.0413305	0.0987508	0.00599055	0.0495208	0.0364034	0.0889825	0.014266	0.0117214	0.0243511	0.00275673	0.0206261	0.011566	0.000501644	0.0279041	0.00959881	0.00875451	0.01761	0.443801	0.556199	0.443801	0.07568039
