Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
14544	-532.5262	-557.7982	25.272	0.0058108	0.0893852	0.269928	0.0875441	0.226172	0.0296455	0.235165	0.00829677	0.0506151	0.083432	0.128856	0.118526	0.0715522	0.128564	0.0162542	0.262142	0.0829774	0.4439	0.110509	0.035724	0.0143156	0.119481	0.383602	0.0269805	0.136922	0.25194	0.0417254	0.0391776	0.104648	0.627419	1.14903	0.356385	1.643615	0.172399	0.424284	0.765307	1.30667	2.35691	5.80048	1.271113	4.611908	0.2184163	0.00161241	0.0248031	0.0749011	0.0242922	0.0627594	0.0082262	0.0652548	0.00230223	0.014045	0.0231512	0.0357558	0.0328894	0.0198547	0.0356746	0.0045103	0.0727407	0.023025	0.123176	0.0306646	0.00991289	0.00397237	0.0331543	0.106444	0.00748671	0.0379939	0.0699096	0.0115782	0.0108712	0.0290384	0.227769	0.772231	0.2277688	3.603792
14580	-528.1552	-556.7155	28.56031	0.0271533	0.0227477	0.0644877	0.0186994	0.0496873	0.00719871	0.168991	0.00116739	0.0614659	0.0453245	0.0837736	0.0301657	0.020315	0.06716	0.0154935	0.0940389	0.0392687	0.0100166	0.0228593	0.0409102	0.00725537	0.0865949	0.00644815	0.132144	0.00670119	0.0892091	0.0228393	0.00344564	0.0446494	0.753134	1.09875	0.4188265	1.581173	0.0943361	0.31619	0.698221	1.43221	3.16266	10.6004	1.707087	3.775247	0.2741792	0.0210456	0.017631	0.0499822	0.0144933	0.038511	0.00557948	0.13098	0.000904806	0.0476402	0.0351295	0.0649301	0.0233804	0.0157455	0.0520534	0.0120085	0.0728864	0.0304358	0.00776354	0.0177175	0.0317082	0.00562339	0.0671168	0.00499775	0.10242	0.00519387	0.069143	0.017702	0.0026706	0.0346063	0.350167	0.649833	0.3501671	1.290212
14616	-532.5866	-558.9767	26.39017	0.0605176	0.0278482	0.0633012	0.0164306	0.252006	0.0057289	0.0629744	0.0150393	0.0256264	0.0884117	0.226169	0.00542256	0.172072	0.110062	0.0214408	0.14963	0.0570503	0.0693496	0.136473	0.00497849	0.0292524	0.0532495	0.171616	0.288099	0.199907	0.130411	0.107057	0.0364531	0.0866202	1.07331	0.970676	0.3729175	1.627083	0.167434	0.41828	0.761912	1.31249	2.39074	5.97249	1.292243	4.363117	0.4422936	0.0226387	0.0104176	0.0236799	0.00614642	0.0942715	0.00214309	0.0235577	0.00562595	0.00958642	0.0330734	0.0846062	0.00202849	0.0643692	0.0411726	0.00802065	0.0559741	0.0213416	0.0259426	0.0510522	0.00186237	0.0109429	0.0199198	0.0641988	0.107773	0.0747822	0.0487845	0.0400484	0.0136365	0.0324032	0.0662746	0.933725	0.06627463	2.673197
14652	-541.3526	-566.5234	25.17084	0.0529283	0.0854074	0.254236	0.074894	0.118561	0.0330895	0.443766	0.213312	0.373134	0.108109	0.0546168	0.0995345	0.290683	0.322157	0.0334209	0.114313	0.0691323	0.0502434	0.0326852	0.0120855	0.0755718	0.162892	0.235338	0.181275	0.193115	0.0898759	0.0407867	0.0130665	0.0152623	0.725149	1.10994	0.3909335	1.609067	0.251617	0.510198	0.810625	1.23362	1.96002	3.9743	0.9977256	4.11596	0.2613288	0.0137709	0.0222213	0.0661473	0.0194859	0.0308473	0.00860922	0.115459	0.0554995	0.0970821	0.0281277	0.0142102	0.0258969	0.0756299	0.0838188	0.00869545	0.0297419	0.0179869	0.0130723	0.00850404	0.0031444	0.0196623	0.0423813	0.0612301	0.0471641	0.0502447	0.0233839	0.0106119	0.00339965	0.00397094	0.352011	0.647989	0.352011	3.843492
14688	-538.9347	-566.4741	27.53944	0.0030199	0.0568313	0.0968114	0.0260349	0.0750786	0.0629048	0.151513	0.0165002	0.00473951	0.0518891	0.0689818	0.0965645	0.0669398	0.0221941	0.0167315	0.0937659	0.0349244	0.0642646	0.0216523	0.00855015	0.10104	0.0125222	0.0316436	0.0321129	0.039612	0.0139035	0.00365053	0.0434379	0.00185747	0.871928	1.05123	0.2497674	1.750233	0.0970835	0.320648	0.701277	1.42597	3.11869	10.3004	1.68633	7.00745	0.3317745	0.00228837	0.0430647	0.0733602	0.0197283	0.0568919	0.047667	0.114811	0.0125032	0.00359143	0.0393197	0.052272	0.0731731	0.0507246	0.0168179	0.0126785	0.0710524	0.0264645	0.0486974	0.0164074	0.006479	0.0765644	0.00948887	0.0239784	0.024334	0.0300166	0.0105356	0.00276624	0.0329157	0.00140752	0.636476	0.363524	0.636476	1.319672
14724	-526.0297	-553.9858	27.95612	0.0170877	0.0267797	0.187995	0.0482106	0.096254	0.0697654	0.130898	0.02094	0.0183214	0.0467611	0.0261022	0.0530758	0.114052	0.27116	0.0188704	0.118636	0.0349375	0.0427298	0.0939355	0.0426149	0.230004	0.0853675	0.0694078	0.0327655	0.0504893	0.0839343	0.0400116	0.0538499	0.0156112	0.445041	1.22198	0.4170424	1.582958	0.127818	0.366676	0.731247	1.36753	2.7272	7.82364	1.487461	3.795675	0.1456783	0.0079828	0.0125105	0.0878249	0.0225223	0.0449666	0.032592	0.0611511	0.00978245	0.00855915	0.0218452	0.012194	0.0247952	0.0532812	0.126677	0.00881562	0.0554225	0.0163216	0.0199619	0.0438834	0.0199082	0.10745	0.0398808	0.0324249	0.0153069	0.0235868	0.0392112	0.018692	0.0251568	0.00729302	0.553586	0.446414	0.553586	2.140569
14760	-520.2713	-549.2165	28.94521	0.0108298	0.0264021	0.0523091	0.0316428	0.1194	0.0103932	0.108756	0.0154838	0.0132929	0.0221162	0.0567689	0.0240159	0.0253349	0.065055	0.0113109	0.0897849	0.00283754	0.0695362	0.0507262	0.0109265	0.0404114	0.0531627	0.0218685	0.0129453	0.0435802	0.0162723	0.0310632	0.0385239	0.00532424	0.426505	1.2294	0.3735562	1.626444	0.0858943	0.302059	0.688332	1.45279	3.31061	11.6422	1.774872	4.353946	0.1387689	0.0100269	0.0244447	0.048431	0.0292969	0.110548	0.00962268	0.100693	0.0143359	0.0123074	0.0204766	0.0525602	0.0222354	0.0234566	0.0602319	0.0104723	0.0831284	0.00262717	0.0643809	0.0469655	0.0101165	0.0374153	0.0492213	0.0202473	0.0119856	0.0403492	0.0150659	0.0287603	0.0356678	0.00492951	0.420306	0.579694	0.4203063	1.080075
14796	-525.1906	-551.832	26.64141	0.0181417	0.00623915	0.140717	0.0245204	0.0917062	0.016426	0.10849	0.01919	0.0169776	0.0148201	0.168627	0.0782441	0.0759435	0.0586339	0.0214032	0.0916634	0.00560849	0.00897369	0.0924343	0.0154644	0.0929944	0.0211932	0.061823	0.0166548	0.0269144	0.0738491	0.0349327	0.0175819	0.006246	0.657019	1.13719	0.1558522	1.844148	0.0741712	0.281197	0.673134	1.48559	3.55622	13.4823	1.880976	11.83267	0.231102	0.0127184	0.00437401	0.0986508	0.0171902	0.0642915	0.0115156	0.0760582	0.0134533	0.0119023	0.0103898	0.118217	0.0548537	0.0532409	0.0411058	0.0150049	0.0642614	0.00393188	0.00629109	0.0648019	0.0108415	0.0651945	0.0148577	0.0433416	0.011676	0.0188686	0.0517725	0.0244899	0.012326	0.00437881	0.501983	0.498017	0.5019833	1.426414
14832	-529.2658	-555.1221	25.85628	0.0199026	0.0604506	0.269654	0.055331	0.0840411	0.0120892	0.190834	0.00750142	0.0538729	0.0155269	0.109122	0.103576	0.183638	0.270641	0.0125658	0.168719	0.0114219	0.0573621	0.135731	0.0201312	0.173574	0.124301	0.0387778	0.0466628	0.0103563	0.142522	0.117126	0.00652866	0.0252794	1.1794	0.928238	0.3203377	1.679662	0.0961703	0.319173	0.70027	1.42802	3.1331	10.3982	1.693163	5.243412	0.5082336	0.00787524	0.0239196	0.106699	0.0218939	0.0332541	0.00478355	0.0755109	0.00296823	0.0213169	0.00614382	0.0431784	0.0409837	0.0726634	0.107089	0.00497216	0.0667603	0.00451951	0.0226975	0.0537072	0.0079657	0.0686812	0.0491844	0.0153439	0.0184639	0.00409787	0.0563943	0.0463453	0.00258332	0.0100028	0.277529	0.722471	0.2775289	2.527238
14868	-529.5444	-554.8854	25.34099	0.0290336	0.00532033	0.141631	0.0359991	0.133948	0.0105841	0.379003	0.0614671	0.0635396	0.0243683	0.425724	0.0168145	0.102177	0.162464	0.113165	0.218602	0.0703711	0.0488043	0.09511	0.0534766	0.28155	0.0940117	0.0969145	0.0968886	0.101247	0.0956418	0.0928872	0.0432231	0.0179063	0.249104	1.30036	0.1701076	1.829892	0.167756	0.418672	0.762135	1.3121	2.3885	5.96102	1.290853	10.75727	0.07662625	0.00932996	0.00170969	0.0455133	0.0115683	0.0430441	0.00340118	0.121792	0.0197525	0.0204185	0.00783075	0.136806	0.00540334	0.0328344	0.0522078	0.0363656	0.0702477	0.0226137	0.0156833	0.0305636	0.0171847	0.090476	0.0302107	0.0311435	0.0311351	0.0325358	0.0307345	0.0298493	0.0138897	0.0057542	0.520089	0.479911	0.5200891	3.111873
14904	-526.9699	-550.8185	23.84864	0.0316344	0.0671762	0.379248	0.0989398	0.130762	0.00301044	0.533514	0.0285379	0.0902197	0.147248	0.0771223	0.00163904	0.14426	0.268898	0.0553035	0.29176	0.0677922	0.0452656	0.160237	0.0945675	0.220532	0.0599167	0.164459	0.140461	0.0369913	0.0588958	0.205032	0.0294964	0.0133294	0.566611	1.17336	0.1475109	1.852489	0.194063	0.449499	0.779216	1.28334	2.2247	5.15296	1.185522	12.55832	0.193159	0.00867586	0.0184234	0.104011	0.0271347	0.0358621	0.000825626	0.146319	0.00782664	0.0247432	0.0403835	0.0211511	0.000449514	0.0395639	0.0737465	0.0151672	0.0800164	0.0185923	0.0124143	0.0439456	0.0259356	0.0604818	0.0164324	0.0451036	0.038522	0.010145	0.0161524	0.056231	0.00808952	0.00365566	0.116012	0.883988	0.1160121	3.64625
14940	-524.423	-552.2482	27.82513	0.00457821	0.0635303	0.139172	0.038449	0.0621189	0.00193509	0.0942179	0.00390487	0.0431986	0.0104969	0.127733	0.0115527	0.0801863	0.100172	0.000804397	0.0951965	0.0229203	0.0118403	0.105755	0.0293124	0.0989964	0.02805	0.0780453	0.0475622	0.0104605	0.0416895	0.0615042	0.0997894	0.0335991	0.815773	1.07369	0.2880761	1.711924	0.142381	0.386488	0.743351	1.34526	2.5874	7.02341	1.409441	5.94261	0.3039137	0.00295985	0.0410728	0.0899757	0.0248576	0.0401604	0.00125105	0.0609126	0.00252453	0.0279282	0.00678634	0.0825807	0.0074689	0.0518411	0.0647623	0.000520049	0.0615453	0.0148181	0.00765482	0.0683711	0.0189507	0.064002	0.0181345	0.0504569	0.0307493	0.00676279	0.0269526	0.039763	0.0645146	0.0217221	0.230719	0.769281	0.2307186	1.546771
14976	-523.2751	-550.057	26.78191	0.034927	0.0321849	0.132092	0.0296924	0.122253	0.00856825	0.173243	0.0119324	0.00113918	0.0249859	0.037126	0.0639647	0.0412659	0.111911	0.0149161	0.0599364	0.00326079	0.0539552	0.00856096	0.07077	0.131721	0.0122485	0.00127939	0.0439299	0.0555827	0.0248578	0.0463952	0.00527768	0.0707909	0.741469	1.10341	0.148586	1.851414	0.116438	0.350375	0.720946	1.38707	2.85409	8.58824	1.554883	12.46022	0.2687913	0.0244455	0.0225263	0.0924515	0.0207818	0.0855653	0.00599695	0.121253	0.0083515	0.000797314	0.0174877	0.0259846	0.0447691	0.0288821	0.0783269	0.0104399	0.0419497	0.00228224	0.0377634	0.00599185	0.0495322	0.0921922	0.00857279	0.000895449	0.0307467	0.0389026	0.017398	0.0324722	0.00369387	0.0495468	0.0932245	0.906776	0.09322445	1.428768
15012	-524.9916	-551.5049	26.51326	0.0341769	0.0915596	0.17551	0.0365401	0.206277	0.0594607	0.256175	0.0231104	0.00217508	0.0971034	0.234964	0.0356061	0.0660553	0.221147	0.058173	0.123074	0.0359769	0.11306	0.175942	0.127903	0.160578	0.092076	0.0607021	0.0505495	0.116406	0.0118668	0.00705726	0.0870905	0.098744	0.662053	1.13518	0.2676977	1.732302	0.34764	0.597321	0.851493	1.17441	1.67414	2.87654	0.7639848	6.471113	0.2332859	0.0119539	0.0320244	0.0613872	0.0127805	0.0721486	0.0207973	0.0896011	0.00808322	0.000760766	0.0339634	0.0821823	0.0124538	0.0231039	0.0773497	0.0203469	0.0430471	0.0125835	0.0395444	0.0615385	0.0447359	0.0561645	0.032205	0.0212315	0.0176805	0.0407148	0.00415061	0.00246839	0.0304612	0.0345372	0.387897	0.612103	0.3878971	2.859059
15048	-533.8549	-558.9948	25.13988	0.0667685	0.0821699	0.178878	0.0350302	0.37821	0.029641	0.305133	0.0707012	0.0187475	0.179278	0.166587	0.169028	0.277972	0.182292	0.0217992	0.166428	0.153583	0.0568424	0.192883	0.0117309	0.212211	0.0596045	0.0820561	0.0727408	0.199405	0.0261459	0.0211574	0.119795	0.0290121	0.889226	1.04431	0.3064978	1.693502	0.282221	0.539574	0.824907	1.21226	1.85331	3.54333	0.9147297	5.525333	0.3405984	0.0187245	0.0230437	0.0501646	0.00982386	0.106065	0.00831251	0.0855713	0.0198274	0.00525754	0.0502765	0.0467176	0.047402	0.0779544	0.0511219	0.00611335	0.046673	0.0430706	0.0159409	0.0540922	0.00328982	0.0595124	0.0167155	0.0230118	0.0203994	0.0559211	0.00733236	0.00593336	0.0335953	0.00813615	0.182782	0.817218	0.1827824	3.56583
15084	-530.4429	-556.9569	26.51403	0.0402065	0.0401138	0.0904653	0.023585	0.122185	0.0356913	0.309103	0.0147545	0.0119304	0.0104419	0.279974	0.0234813	0.0527578	0.0850299	0.0767079	0.233028	0.14347	0.0234632	0.241589	0.00765455	0.0079416	0.168556	0.0408832	0.0575636	0.00860041	0.108091	0.0967733	0.160672	0.400287	0.865122	1.05395	0.5084849	1.491515	0.122016	0.358462	0.726097	1.37723	2.7897	8.19565	1.52105	2.933253	0.3283349	0.0137929	0.0137612	0.0310344	0.00809091	0.041916	0.012244	0.106039	0.00506159	0.00409274	0.00358212	0.0960459	0.00805533	0.0180987	0.0291698	0.0263149	0.0799409	0.0492177	0.00804913	0.0828779	0.00262592	0.00272439	0.0578236	0.0140251	0.0197474	0.0029504	0.0370811	0.0331984	0.0551191	0.13732	0.288409	0.711591	0.2884086	2.915001
15120	-526.8222	-553.5234	26.7012	0.0131787	0.0163443	0.0788532	0.0247117	0.0131902	0.00747598	0.0883137	0.010263	0.0125848	0.0207611	0.149076	0.025162	0.0898428	0.110901	0.0263983	0.10097	0.0406608	0.0490087	0.0475623	0.0936109	0.0193918	0.0354724	0.0187241	0.0790632	0.037484	0.00708718	0.0470413	0.0023957	0.0851697	1.42266	0.830937	0.2434748	1.756525	0.0772157	0.286768	0.677267	1.47652	3.48714	12.9507	1.85189	7.214402	0.6848449	0.00975693	0.0121006	0.0583796	0.0182955	0.00976546	0.0055349	0.0653837	0.00759828	0.00931723	0.0153707	0.110369	0.0186289	0.0665159	0.0821062	0.0195442	0.0747536	0.0301035	0.036284	0.0352131	0.0693056	0.0143569	0.0262623	0.0138626	0.0585351	0.0277516	0.00524705	0.0348274	0.00177367	0.0630561	0.0405629	0.959437	0.04056293	1.350698
15156	-532.3293	-556.6692	24.33991	0.0568336	0.0331686	0.135777	0.0636785	0.293396	0.0195627	0.30085	0.0184566	0.0902881	0.25438	0.204479	0.111524	0.0590187	0.256203	0.00892966	0.275168	0.116698	0.0430733	0.0791958	0.0471912	0.0131578	0.197118	0.13382	0.0540708	0.0492288	0.0186028	0.0596154	0.00556921	0.171959	1.83052	0.667791	0.3593774	1.640623	0.104993	0.333132	0.709684	1.40908	3.00181	9.52447	1.629699	4.565181	1.096465	0.0179228	0.0104599	0.0428183	0.0200814	0.0925242	0.00616922	0.0948752	0.0058204	0.028473	0.0802204	0.0644837	0.0351697	0.0186119	0.0807954	0.00281603	0.086776	0.0368016	0.0135834	0.0249749	0.0148821	0.00414941	0.0621624	0.0422012	0.0170516	0.0155246	0.00586652	0.0188001	0.00175629	0.0542283	0.215146	0.784854	0.2151465	3.171014
15192	-520.043	-546.4356	26.39261	0.060916	0.00657803	0.0901628	0.0394848	0.131392	0.00113719	0.305107	0.0143792	0.0310393	0.0426051	0.0274821	0.00769069	0.294401	0.379261	0.00721835	0.359674	0.0536705	0.0648835	0.0837969	0.0558144	0.00750893	0.314458	0.0321902	0.150165	0.0269056	0.0800819	0.102375	0.169389	0.0402673	0.192257	1.3231	0.2792405	1.720759	0.144617	0.389437	0.745116	1.34207	2.56781	6.9148	1.398172	6.162284	0.05812343	0.0204414	0.00220737	0.0302556	0.0132498	0.0440907	0.000381602	0.102384	0.00482517	0.0104157	0.0142968	0.00922206	0.00258074	0.0987912	0.127267	0.00242224	0.120694	0.01801	0.0217727	0.0281194	0.0187294	0.00251975	0.105522	0.010802	0.0503903	0.00902863	0.0268728	0.0343538	0.0568413	0.0135124	0.734254	0.265746	0.7342544	2.980035
15228	-520.2051	-547.9517	27.74667	0.0020253	0.0117331	0.0341469	0.00224568	0.0272862	0.00460766	0.0538961	0.000416838	0.00802472	0.00471163	0.0282212	0.0103327	0.0317734	0.0451811	0.00283674	0.0300772	0.0151265	0.00652354	0.0255039	0.00600745	0.0139666	0.0178474	0.00418067	0.0149134	0.0122587	0.0181027	0.0176172	0.00774915	0.00801622	1.03484	0.986066	0.2849827	1.715017	0.0482749	0.228059	0.630555	1.58591	4.38482	20.7147	2.191508	6.017969	0.4197839	0.00435239	0.0252146	0.073382	0.00482599	0.0586383	0.00990191	0.115823	0.000895791	0.0172452	0.0101253	0.0606478	0.0222052	0.0682815	0.0970948	0.00609619	0.0646364	0.032507	0.0140192	0.0548081	0.0129101	0.0300143	0.0383542	0.00898432	0.0320491	0.026344	0.038903	0.0378597	0.016653	0.017227	0.629414	0.370586	0.6294142	0.4653299
15264	-525.4696	-553.6299	28.16029	0.0331014	0.0181382	0.0934438	0.022159	0.0938456	0.00886695	0.130688	0.00709735	0.0447812	0.119591	0.0626506	0.0264898	0.0377003	0.0572392	0.00690771	0.251072	0.0151746	0.0326954	0.0554702	0.0445019	0.0452075	0.153179	0.0254206	0.0490454	0.0823014	0.0287779	0.1173	0.0244472	0.0613788	0.504948	1.19802	0.4086307	1.591369	0.0886375	0.306726	0.691633	1.44585	3.26024	11.2819	1.752141	3.894395	0.1685939	0.0189294	0.0103726	0.053437	0.0126719	0.0536668	0.00507068	0.0747357	0.00405871	0.0256087	0.0683897	0.0358275	0.0151485	0.0215594	0.0327329	0.00395026	0.143579	0.00867776	0.0186973	0.0317213	0.025449	0.0258525	0.0875972	0.0145371	0.0280472	0.0470651	0.016457	0.0670793	0.0139804	0.0351002	0.387358	0.612642	0.3873575	1.748672
15300	-526.8099	-551.4545	24.64457	0.0404253	0.0829371	0.337211	0.0678615	0.288843	0.0113797	0.24613	0.00268858	0.0277354	0.0396441	0.0155337	0.0866005	0.149793	0.244681	0.0129288	0.118721	0.144099	0.131667	0.293345	0.0230937	0.0871877	0.37785	0.0702742	0.107215	0.00970681	0.119207	0.065426	0.00314563	0.101869	0.245154	1.30194	0.1397679	1.860232	0.161436	0.410903	0.757694	1.31979	2.43366	6.1944	1.318622	13.30944	0.07531955	0.0122234	0.0250777	0.101963	0.0205194	0.0873377	0.00344089	0.0744225	0.000812949	0.00838637	0.0119872	0.00469695	0.0261855	0.0452929	0.0739844	0.00390929	0.0358977	0.0435712	0.0398123	0.0886989	0.00698286	0.026363	0.114251	0.0212489	0.0324186	0.00293505	0.0360447	0.0197829	0.000951146	0.0308022	0.494904	0.505096	0.4949038	3.307198
15336	-528.2567	-554.736	26.47925	0.129815	0.0879607	0.340304	0.0556284	0.281077	0.00977834	0.151907	0.0182292	0.0150077	0.0565183	0.119642	0.181446	0.0571492	0.19325	0.1189	0.283673	0.0119301	0.111722	0.149013	0.199359	0.0222398	0.194447	0.0544732	0.0141273	0.0541898	0.0725501	0.0424539	0.00896641	0.158403	0.601099	1.15956	0.4165599	1.58344	0.231858	0.490249	0.8006	1.24906	2.03978	4.31299	1.05686	3.80123	0.2073541	0.0406414	0.027538	0.106539	0.0174157	0.0879972	0.00306132	0.0475578	0.00570704	0.00469848	0.0176943	0.0374565	0.0568056	0.0178918	0.0605011	0.037224	0.0888098	0.00373498	0.034977	0.0466516	0.0624135	0.00696265	0.0608756	0.017054	0.00442286	0.0169653	0.0227134	0.0132911	0.00280713	0.0495915	0.177435	0.822565	0.1774347	3.194159
15372	-522.4473	-551.3165	28.86923	0.0374215	0.021141	0.083059	0.000576628	0.120796	0.0107118	0.0797191	0.00887466	0.01813	0.0089804	0.0903025	0.0529099	0.0984077	0.0324659	0.0136939	0.161008	0.00489445	0.0320668	0.128119	0.0864327	0.0193879	0.187384	0.0242421	0.00259928	0.0265531	0.0326279	0.0544067	0.034505	0.00639339	0.441854	1.22326	0.4457274	1.554273	0.10268	0.329533	0.707283	1.41386	3.03459	9.73899	1.645804	3.487048	0.1444843	0.0253222	0.0143056	0.0562041	0.000390191	0.0817396	0.0072484	0.0539441	0.00600528	0.0122681	0.00607683	0.0611056	0.0358029	0.0665902	0.021969	0.00926632	0.10895	0.00331197	0.0216988	0.0866954	0.0584871	0.0131193	0.126798	0.0164041	0.00175887	0.0179679	0.0220785	0.0368157	0.0233488	0.00432626	0.350443	0.649557	0.3504434	1.47781
15408	-532.4368	-558.2639	25.82704	0.0141758	0.0587477	0.065604	0.014408	0.088863	0.0147639	0.0909978	0.0314742	0.0111219	0.00821184	0.120954	0.0431711	0.042517	0.0846361	0.0104358	0.0915178	0.0172672	0.0885771	0.0915542	0.0231989	0.00995454	0.268928	0.0193119	0.0160435	0.00485946	0.0219878	0.0219466	0.00902019	0.018033	2.6571	0.337161	0.6619944	1.338006	0.0243821	0.163444	0.568311	1.7596	6.11829	41.0137	2.685411	2.021173	3.152314	0.0101091	0.0418943	0.0467837	0.0102747	0.0633702	0.0105285	0.0648926	0.022445	0.00793131	0.00585605	0.0862553	0.0307863	0.0303199	0.0603559	0.00744202	0.0652634	0.0123136	0.0631663	0.0652894	0.0165437	0.00709881	0.191779	0.0137718	0.011441	0.00346539	0.01568	0.0156506	0.00643251	0.0128598	0.305933	0.694067	0.3059333	1.402283
15444	-533.431	-561.0753	27.64437	0.0106579	0.05869	0.126839	0.0141487	0.139864	0.0126365	0.15988	0.0354171	0.00397761	0.0681145	0.0371871	0.00520393	0.0452381	0.0674379	0.00457684	0.168025	0.0234914	0.0365571	0.114027	0.15616	0.0358074	0.0944032	0.00195758	0.0389875	0.0064387	0.00447604	0.0900212	0.006215	0.0408557	0.677997	1.1288	0.2902587	1.709741	0.098148	0.322358	0.702442	1.4236	3.10214	10.1887	1.678444	5.890406	0.2402536	0.00663097	0.0365148	0.0789145	0.00880279	0.0870185	0.00786199	0.0994717	0.0220352	0.00247472	0.0423784	0.0231365	0.0032377	0.0281455	0.0419575	0.00284755	0.104539	0.0146155	0.0227445	0.0709437	0.0971573	0.0222781	0.0587343	0.00121793	0.0242566	0.00400593	0.00278483	0.056008	0.00386675	0.025419	0.6618	0.3382	0.6618003	1.607293
15480	-527.7521	-555.9624	28.21027	0.0381824	0.0259307	0.110039	0.0216265	0.0565604	0.00701302	0.16623	0.0160892	0.00277433	0.0196299	0.113042	0.0185085	0.100467	0.0214514	0.0299148	0.180645	0.0120476	0.0113241	0.0940181	0.0701997	0.0323017	0.0626814	0.0227081	0.0217167	0.0223465	0.0574915	0.0247603	0.00787903	0.0409462	0.984429	1.00623	0.4211485	1.578851	0.100538	0.326163	0.705018	1.4184	3.06596	9.94647	1.661047	3.748919	0.391334	0.0271081	0.0184098	0.0781237	0.015354	0.0401558	0.00497898	0.118017	0.0114227	0.00196967	0.0139365	0.0802554	0.0131403	0.0713279	0.0152297	0.0212384	0.128251	0.00855338	0.0080397	0.0667493	0.0498392	0.022933	0.0445014	0.0161219	0.0154181	0.0158652	0.0408168	0.0175789	0.00559382	0.0290703	0.572717	0.427283	0.5727174	1.408525
15516	-529.1457	-554.5796	25.43391	0.0491414	0.054394	0.248358	0.0175438	0.0677026	0.0213574	0.45745	0.0416322	0.0609917	0.14151	0.117873	0.00915361	0.148236	0.38552	0.107206	0.261575	0.0134439	0.0797637	0.113409	0.242457	0.135	0.166862	0.119215	0.0464911	0.150057	0.098807	0.0222594	0.113365	0.269433	0.384766	1.24609	0.2503042	1.749696	0.464104	0.687713	0.889763	1.1239	1.45409	2.15469	0.5550611	6.990278	0.123511	0.0130688	0.0144657	0.0660489	0.00466565	0.018005	0.00567985	0.121655	0.0110718	0.0162203	0.0376336	0.0313474	0.00243434	0.0394222	0.102526	0.0285105	0.069564	0.00357532	0.0212126	0.0301604	0.0644798	0.0359023	0.0443757	0.0317044	0.012364	0.0399065	0.026277	0.00591972	0.0301487	0.0716537	0.325643	0.674357	0.3256433	3.760207
15552	-543.1448	-570.1082	26.96347	0.0319876	0.118683	0.0226386	0.0284983	0.0932222	0.00568132	0.0607039	0.0499855	0.0563618	0.0195902	0.089444	0.116224	0.0882125	0.0985721	0.00388512	0.251865	0.0147738	0.0304043	0.148093	0.128693	0.261974	0.105049	0.0260398	0.0937292	0.230365	0.087061	0.00652821	0.0950717	0.0144994	2.01601	0.593597	0.9644688	1.035531	0.0813003	0.294069	0.682599	1.46499	3.40056	12.3001	1.814617	1.07368	1.358502	0.0134524	0.0499121	0.00952069	0.011985	0.0392046	0.00238928	0.025529	0.0210214	0.023703	0.00823865	0.0376157	0.048878	0.0370978	0.0414545	0.00163389	0.105922	0.00621312	0.0127865	0.0622804	0.054122	0.110173	0.0441784	0.0109511	0.0394179	0.09688	0.0366135	0.00274544	0.0399824	0.00609772	0.419245	0.580755	0.4192451	2.377835
